district,name,party,zip
8,"Stauber, Pete",Rep,55734
8,"Stauber, Pete",Rep,55735
8,"Stauber, Pete",Rep,55736
8,"Stauber, Pete",Rep,55738
8,"Stauber, Pete",Rep,55741
8,"Stauber, Pete",Rep,55742
8,"Stauber, Pete",Rep,55744
8,"Stauber, Pete",Rep,55746
8,"Stauber, Pete",Rep,55748
8,"Stauber, Pete",Rep,55749
8,"Stauber, Pete",Rep,55750
8,"Stauber, Pete",Rep,55751
8,"Stauber, Pete",Rep,55752
8,"Stauber, Pete",Rep,55753
8,"Stauber, Pete",Rep,55756
8,"Stauber, Pete",Rep,55757
8,"Stauber, Pete",Rep,55758
8,"Stauber, Pete",Rep,55760
8,"Stauber, Pete",Rep,55763
8,"Stauber, Pete",Rep,55764
8,"Stauber, Pete",Rep,55765
8,"Stauber, Pete",Rep,55766
8,"Stauber, Pete",Rep,55767
8,"Stauber, Pete",Rep,55768
8,"Stauber, Pete",Rep,55769
8,"Stauber, Pete",Rep,55771
8,"Stauber, Pete",Rep,55772
8,"Stauber, Pete",Rep,55775
8,"Stauber, Pete",Rep,55779
8,"Stauber, Pete",Rep,55780
8,"Stauber, Pete",Rep,55781
8,"Stauber, Pete",Rep,55782
8,"Stauber, Pete",Rep,55783
8,"Stauber, Pete",Rep,55784
8,"Stauber, Pete",Rep,55785
8,"Stauber, Pete",Rep,55786
8,"Stauber, Pete",Rep,55787
8,"Stauber, Pete",Rep,55790
8,"Stauber, Pete",Rep,55792
8,"Stauber, Pete",Rep,55793
8,"Stauber, Pete",Rep,55795
8,"Stauber, Pete",Rep,55796
8,"Stauber, Pete",Rep,55797
8,"Stauber, Pete",Rep,55798
8,"Stauber, Pete",Rep,55802
8,"Stauber, Pete",Rep,55803
8,"Stauber, Pete",Rep,55804
8,"Stauber, Pete",Rep,55805
8,"Stauber, Pete",Rep,55806
8,"Stauber, Pete",Rep,55807
